x1 y1 x2 y2 x3 y3 angle1
0 0 75 126 60 0 23.97374495980012
0 0 100 153 197 0 65.54258394235217
0 0 66 112 100 0 47.3970285300596
0 0 71 112 46 0 19.78881558853266
0 0 105 2 80 0 3.482705034638343
0 0 104 158 41 0 11.615166217950005
0 0 86 46 102 0 81.037406793549
0 0 73 127 127 0 52.92546936684484
0 0 7 17 54 0 92.49496993810413
0 0 189 111 32 0 4.83477025254156
0 0 3 128 191 0 57.093591019725814
0 0 175 190 112 0 24.302268895248947
0 0 183 52 183 0 74.13734162931192
0 0 58 32 88 0 104.2658079670947
0 0 56 56 9 0 4.993743985823457
0 0 53 101 146 0 70.32697923297779
0 0 70 71 127 0 83.35173941927592
0 0 113 141 106 0 35.86719134298932
0 0 141 98 105 0 35.0286760868621
0 0 72 62 134 0 94.26789330029081
0 0 114 119 8 0 2.0774119937644935
0 0 68 65 48 0 29.189437917197548
0 0 98 179 147 0 44.00936277111892
0 0 24 79 175 0 79.28103757526614
0 0 56 133 22 0 8.493725676575362
0 0 39 32 147 0 124.12632137588024
0 0 62 71 43 0 26.147111195623463
0 0 34 132 89 0 37.06390067253266
0 0 22 197 90 0 25.41564196997557
0 0 174 39 190 0 99.67284311963262
0 0 105 177 129 0 38.39910582192743
0 0 64 178 1 0 0.2855460946635418
0 0 2 41 178 0 79.6792641358566
0 0 15 109 132 0 54.862847806988746
0 0 164 159 20 0 3.720971753778151
0 0 153 160 142 0 39.7859420331274
0 0 181 137 155 0 42.13184244228899
0 0 40 83 173 0 83.76406192744504
0 0 73 15 108 0 145.18992306246332
0 0 57 186 140 0 41.08594331576411
0 0 146 136 64 0 15.943408913373139
0 0 120 96 100 0 39.57190281388927
0 0 20 154 24 0 8.887462188714867
0 0 23 54 182 0 94.31176190198242
0 0 9 111 189 0 62.974712330266044
0 0 36 87 10 0 5.840628726676816
0 0 119 49 147 0 97.36474624498264
0 0 5 72 194 0 73.11803790117231
0 0 13 84 153 0 67.83365417791754
0 0 5 83 182 0 68.32425904646851
0 0 161 175 176 0 47.51314842339895
0 0 37 194 181 0 47.38318693429571
0 0 73 85 172 0 90.0078379998845
0 0 183 101 30 0 4.535170036246945
0 0 141 151 13 0 2.751234022018321
0 0 106 154 13 0 3.4124765390311214
0 0 149 168 71 0 16.665202751843037
0 0 145 95 102 0 32.41527975699102
0 0 22 150 199 0 58.06402851507664
0 0 64 73 88 0 59.440609367573416
0 0 32 185 183 0 49.03539879012796
0 0 187 1 87 0 0.26654707541299405
0 0 185 131 194 0 58.62755604325793
0 0 98 72 142 0 85.1250684922633
0 0 133 164 175 0 53.40579188645604
0 0 78 11 142 0 162.22033754791426
0 0 118 172 168 0 50.66095950966586
0 0 124 133 67 0 19.795762114963203
0 0 28 106 102 0 49.716164257515025
0 0 186 61 177 0 63.44980933822818
0 0 14 179 22 0 7.031132381983873
0 0 168 117 156 0 49.289530848467386
0 0 110 77 174 0 94.7402826733971
0 0 179 70 107 0 22.834518167837047
0 0 103 169 85 0 25.281358989789464
0 0 91 102 115 0 54.97848643779046
0 0 87 98 56 0 24.04368540259837
0 0 18 158 191 0 54.09405651844951
0 0 90 120 57 0 21.493646397017834
0 0 150 66 121 0 42.53010993482865
0 0 50 156 152 0 50.9498324823015
0 0 173 162 63 0 12.70368946439373
0 0 1 120 192 0 58.337447274876475
0 0 80 165 126 0 41.44418256840555
0 0 137 143 26 0 5.952956665585718
0 0 98 156 11 0 2.9891771353286716
0 0 191 20 86 0 4.806524275201819
0 0 100 36 183 0 136.75306106751725
0 0 74 121 128 0 55.4990138026588
0 0 1 76 122 0 58.62095247308983
0 0 108 29 46 0 10.03703291462716
0 0 99 116 174 0 73.36380029796072
0 0 13 164 7 0 2.4370091440776105
0 0 80 91 107 0 57.84517421689518
0 0 1 18 45 0 70.93080646265187
0 0 101 67 21 0 6.387217818702963
0 0 199 98 60 0 8.96670497856033
0 0 134 121 25 0 5.905071711256768
0 0 155 191 60 0 12.615028332831304
0 0 115 175 17 0 4.061804488013807
0 0 163 17 99 0 8.921574570473815
0 0 196 182 174 0 40.22867327417631
0 0 39 54 57 0 54.27260177720031
0 0 149 9 184 0 162.12260770044705
0 0 153 164 62 0 13.987683254994618
0 0 122 9 94 0 13.59979356527432
0 0 100 36 106 0 79.66344585350069
0 0 54 44 167 0 119.55137205784908
0 0 41 52 17 0 13.47927978368528
0 0 132 175 84 0 21.688532626924275
0 0 156 61 197 0 102.54950431503737
0 0 123 33 154 0 118.19172876060325
0 0 145 10 71 0 3.7508654929790834
0 0 172 23 63 0 4.298685051971653
0 0 27 173 103 0 32.58674530812627
0 0 70 49 11 0 4.717898596070175
0 0 185 2 96 0 0.667939238307267
0 0 104 5 152 0 171.30065154575774
0 0 121 171 2 0 0.4490090617571347
0 0 117 125 155 0 60.015885964794506
0 0 32 193 11 0 3.204348358296434
0 0 197 1 73 0 0.17121369908038514
0 0 89 105 185 0 82.72147526983005
0 0 60 193 199 0 53.03117483082883
0 0 80 108 131 0 61.80657760253812
0 0 64 142 117 0 44.728848452046364
0 0 155 170 153 0 41.683417807950775
0 0 117 64 1 0 0.20754549753066148
0 0 13 48 4 0 4.5344127741573566
0 0 149 194 3 0 0.561459442626298
0 0 190 189 178 0 41.518225108936704
0 0 156 135 21 0 4.127591702511717
0 0 36 3 178 0 174.02606414035273
0 0 96 39 71 0 35.22963893457452
0 0 130 77 25 0 5.615252399258073
0 0 57 65 115 0 82.99104898880707
0 0 50 82 118 0 71.04084625844891
0 0 139 56 98 0 31.84713701192902
0 0 41 155 191 0 58.87712839704207
0 0 87 167 60 0 18.333705567034126
0 0 107 65 190 0 110.6566460344031
0 0 50 54 147 0 103.6926702108155
0 0 173 69 11 0 1.326127150838735
0 0 193 38 80 0 7.448366895302287
0 0 46 57 101 0 82.88110826673635
0 0 110 145 140 0 48.87407562867232
0 0 9 104 85 0 41.10415198691249
0 0 28 101 91 0 47.44921153619003
0 0 3 143 132 0 43.255385684439794
0 0 159 49 186 0 101.72761374611984
0 0 128 10 54 0 3.228892660627518
0 0 29 9 168 0 159.05391315898294
0 0 124 163 85 0 23.805718933932386
0 0 91 2 40 0 0.9866973587193789
0 0 41 180 179 0 50.307958603891464
0 0 68 35 193 0 137.12260684348877
0 0 19 65 24 0 20.692752811594435
0 0 145 136 37 0 8.38075981568579
0 0 39 146 108 0 40.25138633040058
0 0 195 144 16 0 2.371167009518623
0 0 6 12 190 0 112.83365417791754
0 0 131 106 34 0 8.56013473744212
0 0 47 114 140 0 61.61261238833319
0 0 169 51 106 0 22.19848492152077
0 0 33 151 16 0 5.904300274760281
0 0 11 189 77 0 22.58044325313178
0 0 154 140 119 0 33.6900675259798
0 0 81 186 50 0 14.070026352875393
0 0 156 1 161 0 168.3227919186417
0 0 168 8 16 0 0.2864765102771806
0 0 32 62 135 0 86.25408138446966
0 0 110 58 175 0 110.45576316073283
0 0 47 102 146 0 68.88441147348139
0 0 64 191 90 0 26.276674181999713
0 0 79 167 162 0 51.744323943151656
0 0 141 178 70 0 16.638080668945687
0 0 107 171 159 0 48.949670501359
0 0 115 171 120 0 35.59624657231113
0 0 138 79 125 0 50.86575431430242
0 0 25 42 111 0 94.73312734272547
0 0 72 197 8 0 2.0788750961314113
0 0 136 83 197 0 94.91817428339542
0 0 139 199 183 0 47.401831302978515
0 0 103 173 154 0 47.19393669425826
0 0 127 7 10 0 0.26902838013818076
0 0 114 123 183 0 72.11661805637421
0 0 95 1 178 0 178.70663160775436
0 0 12 47 157 0 86.36324388772941
0 0 90 168 41 0 11.918385401647217
0 0 47 79 119 0 73.09577178878978
0 0 3 87 186 0 66.54805984129217
0 0 41 187 73 0 22.07706641922829
0 0 158 8 111 0 6.761316279160658
0 0 86 114 198 0 81.52336054476386
0 0 56 120 24 0 10.085476299962481
0 0 157 198 29 0 5.530689754251008
0 0 118 188 181 0 50.641160174306734
0 0 8 1 189 0 172.55843560382522
0 0 131 69 94 0 34.02180797243676
0 0 63 6 84 0 158.61427206807164
0 0 8 113 3 0 1.5160228148769304
0 0 118 16 160 0 151.42371616029067
0 0 144 83 70 0 18.32221024579008
0 0 17 87 52 0 32.97127930743993
0 0 26 48 153 0 97.73870499502135
0 0 133 141 12 0 2.692863373938646
0 0 116 20 22 0 2.2290713545579783
0 0 48 118 39 0 17.773919233079756
0 0 138 48 33 0 5.38816329479062
0 0 16 67 47 0 38.26037545883128
0 0 2 153 197 0 52.63064541346078
0 0 108 28 25 0 4.107336813159302
0 0 8 74 73 0 47.4655476529525
0 0 179 101 180 0 61.133584234714746
0 0 105 195 177 0 48.56645323695389
0 0 198 146 89 0 16.851800152137717
0 0 29 79 68 0 46.431823049272246
0 0 13 188 96 0 27.776593785591455
0 0 109 46 88 0 42.58163434700451
0 0 167 175 180 0 47.908446748461586
0 0 104 78 108 0 56.06577580057715
0 0 172 155 114 0 27.46047561881795
0 0 71 62 39 0 21.571684020652842
0 0 45 41 5 0 3.370320134611306
0 0 61 152 81 0 29.362228299508413
0 0 40 125 172 0 64.30487131198561
0 0 94 36 173 0 134.54564907793406
0 0 114 43 199 0 132.49983309827226
0 0 103 65 94 0 49.86215015640313
0 0 189 165 112 0 23.86163102474767
0 0 14 129 108 0 42.274061183488705
0 0 158 117 96 0 25.560051498741426
0 0 165 136 121 0 32.57528580648139
0 0 197 56 105 0 15.4601524265043
0 0 144 128 194 0 69.70331995523544
0 0 97 195 197 0 53.59708256893523
0 0 156 193 130 0 31.27585629142643
0 0 42 84 181 0 85.41978803091129
0 0 199 189 144 0 30.2510931486349
0 0 169 110 12 0 1.9569026083476548
0 0 150 34 146 0 70.51892062734161
0 0 127 47 110 0 49.80639304962263
0 0 50 47 188 0 117.96366861299947
0 0 70 77 171 0 94.95265281346244
0 0 183 172 2 0 0.31431180631780065
0 0 171 74 62 0 10.772069340982158
0 0 42 9 84 0 155.8104858459758
0 0 162 169 174 0 47.85001004552002
0 0 64 183 127 0 38.272753008956414
0 0 167 2 65 0 0.43715851624061697
0 0 153 198 49 0 9.983426451436069
0 0 99 26 41 0 9.43047030982394
0 0 186 86 35 0 4.848891671729045
0 0 160 95 145 0 50.3276508342892
0 0 9 105 51 0 26.700501940139578
0 0 19 100 63 0 34.50746158125678
0 0 155 75 35 0 6.184391233894225
0 0 49 183 53 0 16.242029734885655
0 0 33 99 42 0 23.629377730656824
0 0 160 71 60 0 11.445497076425104
0 0 194 137 194 0 54.770813389813945
0 0 7 169 39 0 13.093811249180181
0 0 96 98 170 0 81.46587097476291
0 0 48 193 135 0 38.23113666272284
0 0 120 147 16 0 3.946916722687376
0 0 153 127 7 0 1.3239109497883317
0 0 142 113 83 0 23.91797793417838
0 0 122 125 160 0 61.213405871031995
0 0 110 84 73 0 28.860981775866605
0 0 65 143 190 0 65.60150165250168
0 0 196 188 186 0 43.148710979788056
0 0 60 40 23 0 13.541107082051457
0 0 34 122 4 0 1.7575182555486102
0 0 95 144 101 0 35.799667495760325
0 0 88 122 39 0 13.921008433583896
0 0 79 50 16 0 6.107115756012198
0 0 173 36 13 0 0.9253207321202003
0 0 87 151 194 0 65.27051995427507
0 0 117 58 81 0 31.80371990214282
0 0 188 7 55 0 0.8804190676291984
0 0 162 104 117 0 33.902774963072034
0 0 45 173 176 0 51.71435202430691
0 0 165 99 20 0 3.3598877852305464
0 0 100 178 178 0 52.99032019865116
0 0 12 165 150 0 44.06752716921368
0 0 49 56 183 0 108.50536555868473
0 0 181 119 47 0 8.283726761865292
0 0 147 52 152 0 76.01152432884807
0 0 61 165 171 0 53.97926806374958
0 0 184 22 92 0 6.630400480034676
0 0 56 82 15 0 7.765166018425354
0 0 162 198 196 0 49.03304814953752
0 0 19 149 150 0 48.58871568381831
0 0 27 193 182 0 46.732041455678655
0 0 127 87 129 0 56.9042337240304
0 0 188 73 149 0 40.66570578342314
0 0 64 138 52 0 19.910626131071375
0 0 184 122 152 0 41.75657213658031
0 0 92 76 156 0 90.54123957721774
0 0 172 142 116 0 28.934953377197505
0 0 122 132 70 0 21.243990710017055
0 0 64 68 61 0 40.73817849945206
0 0 45 126 111 0 47.29979942179199
0 0 71 172 179 0 54.55537824372908
0 0 156 59 197 0 104.07915122281302
0 0 103 191 71 0 18.825560537821456
0 0 50 65 122 0 85.49356997798387
0 0 14 166 97 0 31.385817255170654
0 0 121 109 75 0 25.105999814057494
0 0 179 171 58 0 11.026075637195651
0 0 91 190 117 0 33.38404610252109
0 0 11 105 45 0 23.923046613922132
0 0 90 181 144 0 43.05037114620994
0 0 157 85 100 0 27.723488918527334
0 0 159 22 173 0 114.59349261898166
0 0 115 37 53 0 12.99264735719996
0 0 7 169 134 0 39.295945854950915
0 0 91 133 83 0 30.93812943794751
0 0 168 118 6 0 0.9859360204882046
0 0 154 52 5 0 0.5807560427896711
0 0 139 96 199 0 87.37458282782647
0 0 37 191 169 0 45.6117201592376
0 0 103 76 25 0 7.833657322127816
0 0 168 65 183 0 81.84292540845169
0 0 133 142 40 0 9.90355927068404
0 0 109 152 141 0 47.53316438309789
0 0 128 124 47 0 12.755774582418576
0 0 86 89 55 0 24.81390933127576
0 0 158 172 165 0 44.90124554447897
0 0 125 18 3 0 0.19866185276125947
0 0 126 33 144 0 103.9340665285152
0 0 115 61 197 0 115.41131641199675
0 0 35 35 182 0 121.60750224624888
0 0 137 160 96 0 26.199012472154898
0 0 177 51 81 0 11.905900223733777
0 0 143 157 2 0 0.40146791780093594
0 0 86 26 107 0 112.10613370275146
0 0 21 121 64 0 29.40960598743522
0 0 33 46 115 0 96.36396592691605
0 0 173 67 101 0 21.7693384542417
0 0 2 4 72 0 113.29456325389442
0 0 50 74 183 0 94.95476926790413
0 0 117 58 126 0 72.45154603083698
0 0 146 64 169 0 86.0966301920712
0 0 71 194 62 0 17.445436774207632
0 0 14 66 17 0 14.578694646703152
0 0 84 150 144 0 51.050235822898784
0 0 170 116 79 0 17.578639486716032
0 0 23 57 140 0 86.00011402904065
0 0 95 158 118 0 39.299404333278275
0 0 56 1 199 0 178.5763065555404
0 0 20 102 94 0 47.054240208202735
0 0 4 196 48 0 13.821695828465366
0 0 129 159 141 0 43.36916446589212
0 0 74 84 56 0 29.283758218870574
0 0 17 139 109 0 40.47216936437403
0 0 5 2 175 0 157.5245536156637
0 0 98 132 171 0 65.53501166800086
0 0 126 50 178 0 114.47886757336144
0 0 15 142 133 0 45.756112850929696
0 0 147 143 94 0 25.454051214892747
0 0 146 198 134 0 32.935859304161895
0 0 177 190 104 0 21.953996568290425
0 0 136 185 57 0 13.197121186629234
0 0 14 181 186 0 47.96242891670671
0 0 179 14 110 0 6.997400268582503
0 0 194 148 106 0 21.924987632546234
0 0 75 195 156 0 43.59475766012748
0 0 110 37 42 0 9.960324146179904
0 0 152 72 16 0 2.551095089000796
0 0 143 194 39 0 8.19944585093405
0 0 171 109 21 0 3.490122487177954
0 0 77 111 158 0 70.86814209866232
0 0 191 195 135 0 28.38330275635895
0 0 149 176 68 0 15.537771644818767
0 0 147 85 35 0 7.158056662382632
0 0 190 186 67 0 12.133228280572537
0 0 46 194 160 0 43.778973284006526
0 0 145 174 86 0 21.074777500062087
0 0 97 134 142 0 54.46317672696178
0 0 45 155 24 0 8.473532693478468
0 0 127 160 84 0 23.397988010951646
0 0 82 6 145 0 170.37475184387614
0 0 2 68 107 0 58.75682166473216
0 0 7 6 187 0 137.48955292199918
0 0 61 156 39 0 13.329535162972835
0 0 92 5 37 0 2.08358825424385
0 0 57 96 138 0 70.85572217573373
0 0 132 193 140 0 36.74329668828588
0 0 135 166 118 0 33.27258203284418
0 0 57 20 167 0 150.36034499340758
0 0 161 124 111 0 30.436463049404153
0 0 187 194 121 0 25.158818076137425
0 0 70 180 169 0 50.0612992501063
0 0 147 107 142 0 51.27403142817973
0 0 55 31 65 0 78.47150753510769
0 0 25 86 132 0 67.41885107499424
0 0 171 51 8 0 0.7670565540409502
0 0 130 2 150 0 173.40800286591823
0 0 97 192 172 0 48.1401451853949
0 0 138 156 98 0 27.11507376412494
0 0 7 82 126 0 60.30949374863589
0 0 104 66 42 0 14.390070434326743
0 0 50 156 34 0 11.915307237479787
0 0 73 59 106 0 80.27343858459943
0 0 129 153 128 0 39.76100867551665
0 0 58 14 11 0 3.0169041717659715
0 0 12 1 126 0 174.73377664255278
0 0 130 120 88 0 28.00056382344978
0 0 174 9 96 0 3.621008521014277
0 0 153 107 40 0 8.470895637488725
0 0 55 183 10 0 2.912938579305701
0 0 16 181 175 0 46.34947649056302
0 0 59 34 130 0 124.45787869088207
0 0 93 34 146 0 127.23746777245586
0 0 167 12 133 0 15.330036866901423
0 0 75 186 17 0 4.641625588581659
0 0 158 111 50 0 10.695569403146573
0 0 158 90 120 0 37.44273313680523
0 0 18 14 102 0 132.6626941408762
0 0 47 111 190 0 75.12947277864343
0 0 131 150 30 0 7.178099408813349
0 0 190 108 43 0 6.689685476228831
0 0 29 38 114 0 103.2618967360083
0 0 30 23 135 0 130.1684605735551
0 0 103 88 61 0 23.976581493582078
0 0 140 90 197 0 89.61221722733443
0 0 150 69 145 0 61.152946031124394
0 0 120 44 52 0 12.768939494739795
0 0 47 49 132 0 103.84432647960021
0 0 173 99 175 0 61.37679789930332
0 0 145 29 181 0 129.83669318562644
0 0 5 41 115 0 76.51116090975735
0 0 167 171 29 0 5.417836633844559
0 0 19 155 160 0 49.28057224411728
0 0 90 53 195 0 122.72373679534918
0 0 156 148 91 0 22.796873839426787
0 0 159 188 167 0 42.65934192970028
0 0 171 143 161 0 46.09551415904551
0 0 58 182 189 0 53.4217018333576
0 0 112 59 41 0 11.946483317626535
0 0 110 100 185 0 84.59620863975029
0 0 48 68 11 0 6.666201095232597
0 0 47 79 17 0 9.955852346692751
0 0 64 95 85 0 46.432459601167295
0 0 61 84 104 0 63.094918515159044
0 0 23 41 14 0 16.910605242177102
0 0 173 31 173 0 79.8409440041532
0 0 31 106 129 0 59.055965778412315
0 0 154 142 69 0 16.41714790128666
0 0 59 160 197 0 61.01922226815058
0 0 79 142 189 0 66.8519293968925
0 0 108 162 166 0 53.38868890056007
0 0 72 192 73 0 20.854458039578343
0 0 1 184 42 0 12.873161247234423
0 0 160 2 37 0 0.21539665260699872
0 0 56 56 29 0 19.259291643767146
0 0 81 88 168 0 87.30075691936639
0 0 144 16 154 0 115.6651914621736
0 0 88 32 28 0 8.089380413952982
0 0 30 122 126 0 52.01371051728004
0 0 151 48 46 0 6.93271024394232
0 0 97 163 27 0 7.515539017134723
0 0 88 52 81 0 51.75396886569681
0 0 17 190 133 0 36.5180134458075
0 0 6 30 112 0 85.50741852008468
0 0 192 130 61 0 10.679202820493257
0 0 30 53 191 0 101.29033896404542
0 0 142 17 184 0 151.13691072138087
0 0 42 84 12 0 6.911227119024662
0 0 35 180 57 0 17.971797593128095
0 0 178 53 38 0 4.154186090257498
0 0 134 106 151 0 60.7657820907906
0 0 155 133 128 0 37.89275068316534
0 0 80 92 54 0 25.22833359205482
0 0 146 163 197 0 59.22501671381021
0 0 79 192 39 0 10.59683543662684
0 0 35 136 130 0 49.367494728884054
0 0 49 140 113 0 43.85721753979004
0 0 55 133 81 0 33.527932382587515
0 0 156 58 128 0 43.8357962936129
0 0 128 149 178 0 59.21480184008754
0 0 3 144 90 0 32.3324618609609
0 0 150 105 90 0 25.26309850449911
0 0 63 121 150 0 63.22068931755223
0 0 72 144 157 0 57.117460462237716
0 0 194 187 9 0 1.360598799093836
0 0 143 117 38 0 8.804651196416733
0 0 142 80 11 0 2.015817955172672
0 0 38 120 185 0 68.34558468098571
0 0 163 180 59 0 12.144221868256118
0 0 39 181 20 0 6.167068280647493
0 0 82 63 82 0 52.46519085612143
0 0 175 74 41 0 5.987764753239062
0 0 115 37 189 0 135.59993388025396
0 0 88 99 173 0 82.28246138499632
0 0 82 140 68 0 24.647522321266976
0 0 69 52 3 0 1.231298649250796
0 0 75 54 13 0 5.300926516525644
0 0 106 147 107 0 36.18469861612377
0 0 27 5 44 0 153.11898265363362
0 0 102 125 26 0 7.914843800673999
0 0 2 151 45 0 16.65410849684985
0 0 25 20 70 0 117.37770277133174
0 0 110 105 128 0 56.059798405271245
0 0 8 141 155 0 49.44083221430496
0 0 164 113 19 0 3.3618658264350576
0 0 20 190 8 0 2.3951252054909173
0 0 33 46 98 0 90.3685791228406
0 0 161 166 52 0 10.834022173345907
0 0 22 174 175 0 48.531557480553616
0 0 158 136 152 0 46.75334661862567
0 0 61 28 197 0 143.71046725697795
0 0 115 92 135 0 63.60496547380231
0 0 152 101 170 0 66.50204442477529
0 0 49 16 50 0 75.49288899194869
0 0 81 164 156 0 50.86030564582472
0 0 28 181 57 0 17.896352842461155
0 0 111 198 140 0 37.60781437362675
0 0 121 29 38 0 5.781468890525777
0 0 67 105 91 0 45.416755119607586
0 0 45 132 38 0 15.78914089318448
0 0 16 168 103 0 32.81803480233722
0 0 1 188 16 0 4.866569897878136
0 0 107 133 139 0 52.34538530042445
0 0 100 77 57 0 23.22292280028817
0 0 22 138 100 0 38.533777131863395
0 0 25 17 83 0 129.44825497784413
0 0 167 128 126 0 34.77011190560598
0 0 173 160 70 0 14.464227629471994
0 0 54 69 52 0 36.386760162843295
0 0 72 18 48 0 22.833654177917566
0 0 179 34 197 0 107.14239332999738
0 0 170 74 123 0 34.05572621703343
0 0 171 69 188 0 81.86618750018366
0 0 65 42 34 0 20.70046294647014
0 0 17 50 143 0 87.13359808173155
0 0 175 150 31 0 5.5678446829029715
0 0 175 50 58 0 7.194065862288802
0 0 176 11 87 0 3.4694347498700924
0 0 151 152 180 0 55.61252394034696
0 0 193 174 86 0 16.37449422178435
0 0 90 177 51 0 14.52623606580145
0 0 84 112 153 0 68.50593364447161
0 0 193 101 97 0 18.83011056482811
0 0 86 22 8 0 1.4018416205061217
0 0 183 130 117 0 27.69412505214215
0 0 51 128 142 0 57.134639792265595
0 0 185 110 118 0 27.91929815636424
0 0 139 55 48 0 9.560695155497719
0 0 147 149 154 0 47.30264256899953
0 0 175 115 14 0 2.2270469674135684
0 0 159 137 72 0 16.833617068728138
0 0 88 40 47 0 19.848725851039216
0 0 192 136 25 0 3.847167693547927
0 0 40 11 36 0 54.640642229273844
0 0 73 178 162 0 48.864191401008725
0 0 136 15 43 0 2.8683988567707606
0 0 166 23 125 0 21.403012726096367
0 0 165 8 11 0 0.19792763369430946
0 0 192 149 120 0 26.396216109535033
0 0 137 26 163 0 124.25414277042215
0 0 22 93 139 0 64.82898044705748
0 0 129 157 125 0 37.948992889250555
0 0 14 70 49 0 37.8749836510982
0 0 86 97 114 0 57.661432705412416
0 0 45 38 120 0 112.95095299059359
0 0 64 138 46 0 17.448958888009173
0 0 59 130 18 0 6.906267112648454
0 0 95 17 190 0 159.70891113220733
0 0 194 198 144 0 30.243031779162873
0 0 10 146 170 0 51.53779765946206
0 0 78 132 163 0 63.35830754055858
0 0 170 193 146 0 34.286059638615995
0 0 107 92 180 0 87.7418617029994
0 0 106 30 126 0 107.88755357204425
0 0 198 67 93 0 13.846765163191307
0 0 107 198 35 0 8.403860102176834
0 0 110 69 30 0 8.678842539072129
0 0 76 118 78 0 33.7553027969483
0 0 142 46 35 0 5.3137825097291325
0 0 188 46 182 0 68.81954304540818
0 0 173 35 7 0 0.46879580303766505
0 0 156 136 107 0 29.10445561857172
0 0 33 180 95 0 29.394842011506384
0 0 153 42 7 0 0.6988683001084314
0 0 146 1 160 0 175.5219525106842
0 0 178 80 163 0 55.179373132686365
0 0 85 32 110 0 107.36885249637848
0 0 66 81 101 0 62.542771133926294
0 0 96 66 108 0 65.79632348109763
0 0 198 26 116 0 10.111538382657939
0 0 126 133 161 0 58.19540513749278
0 0 60 134 115 0 46.43657169531334
0 0 156 190 69 0 14.78500261239014
0 0 190 91 85 0 15.32241519572246
0 0 42 149 71 0 26.75587284122229
0 0 127 172 197 0 58.586305299125684
0 0 115 90 71 0 25.899462157682986
0 0 84 85 48 0 21.706889137920054
0 0 116 147 47 0 13.132737857486573
0 0 12 156 177 0 51.00470834427778
0 0 187 2 13 0 0.045777455311487913
0 0 151 190 194 0 51.22757928550932
0 0 93 166 83 0 25.811948615068896
0 0 184 5 61 0 0.7712476177020147
0 0 107 64 129 0 78.08546247775793
0 0 35 46 132 0 101.89484014788118
0 0 1 140 124 0 41.710864236433046
0 0 17 16 35 0 95.10216525235819
0 0 180 2 181 0 115.9284576011145
0 0 151 25 31 0 2.367508890996775
0 0 3 181 186 0 46.26437566382493
0 0 9 197 189 0 45.03387458016232
0 0 78 117 20 0 7.3212340047957225
0 0 22 102 123 0 56.88921527231661
0 0 14 100 181 0 67.05633471219284
0 0 199 113 46 0 6.858561204329653
0 0 126 72 136 0 68.16228140601622
0 0 108 115 175 0 73.4275178680529
0 0 187 150 68 0 12.839399330989554
0 0 104 133 43 0 13.38540679834134
0 0 135 174 176 0 51.06540212688514
0 0 161 63 106 0 27.50790223350454
0 0 139 85 94 0 30.65649306678403
0 0 81 21 77 0 64.68124705189729
0 0 135 82 138 0 60.820447082306785
0 0 169 38 163 0 68.35505744878004
0 0 112 172 88 0 25.12720601217126
0 0 76 152 14 0 4.37476228095536
0 0 141 88 41 0 9.378934682365976
0 0 113 185 155 0 44.207915671321416
0 0 130 147 168 0 55.981925106577215
0 0 37 36 110 0 109.534582233303
0 0 173 199 130 0 28.808923425289663
0 0 25 166 22 0 7.529165456030585
0 0 122 43 76 0 23.65394710287003
0 0 43 44 109 0 100.65138929645661
0 0 199 185 23 0 3.5161146366247507
0 0 130 39 20 0 2.8224860419263953
0 0 4 85 92 0 48.687753146138675
0 0 57 107 58 0 28.58014593353933
0 0 181 43 189 0 87.17521972725582
0 0 138 28 120 0 45.7952433950255
0 0 107 120 154 0 63.11094687562856
0 0 166 25 182 0 114.05472442861726
0 0 10 33 88 0 83.9262983301485
0 0 171 87 134 0 39.994849587226334
0 0 199 10 27 0 0.4506391714257486
0 0 40 150 39 0 14.54945097340853
0 0 158 47 141 0 53.548758987634834
0 0 195 32 39 0 2.272854018931507
0 0 153 117 20 0 3.9327077930716983
0 0 95 163 159 0 51.671437025296605
0 0 186 31 112 0 13.26740987191905
0 0 188 51 18 0 1.521517351738222
0 0 127 82 146 0 70.19654810386281
0 0 181 103 147 0 42.08958721625652
0 0 39 4 187 0 172.59582871559306
0 0 11 157 177 0 50.60386840034806
0 0 158 195 92 0 20.3173596128008
0 0 96 24 25 0 4.640458264263575
0 0 57 55 163 0 108.59967948155834
0 0 13 129 124 0 46.46541200228318
0 0 199 30 30 0 1.492992669622912
0 0 166 67 149 0 53.783004255722034
0 0 107 142 85 0 28.192004125426514
0 0 64 27 89 0 109.92373664760748
0 0 65 121 110 0 48.64446046564356
0 0 197 100 79 0 13.366866091212797
0 0 162 37 184 0 107.87008985986989
0 0 109 62 143 0 89.10825861348417
0 0 1 196 83 0 22.995164992441367
0 0 171 24 64 0 4.652825561492881
0 0 19 13 22 0 68.61427206807163
0 0 103 138 122 0 44.57606997541545
0 0 182 185 171 0 41.12888278982576
0 0 113 185 42 0 10.421044118280907
0 0 193 188 113 0 22.700569039487476
0 0 136 79 190 0 94.20278867321758
0 0 45 173 189 0 54.35340003706088
0 0 40 81 31 0 19.941219275410276
0 0 138 64 128 0 56.23897399029805
0 0 58 150 90 0 33.182399951542656
0 0 183 112 117 0 28.022219225319414
0 0 124 22 125 0 82.54187240717684
0 0 73 126 110 0 46.451422723881144
0 0 140 146 110 0 32.18668051165938
0 0 73 192 13 0 3.4631961168487675
0 0 111 153 106 0 34.08877223135614
0 0 110 191 14 0 3.25342180572939
0 0 135 169 161 0 47.36460172996176
0 0 144 71 178 0 89.34265520531298
0 0 73 69 139 0 90.34050891282448
0 0 6 144 31 0 12.2349585415058
0 0 162 21 132 0 27.605977047291393
